code,name,section
A052860,아이앤씨,KOSDAQ
A052900,KMH하이텍,KOSDAQ
A053030,바이넥스,KOSDAQ
A053050,지에스이,KOSDAQ
A053060,세동,KOSDAQ
A053080,원방테크,KOSDAQ
A053110,소리바다,KOSDAQ
A053160,프리엠스,KOSDAQ
A053260,금강철강,KOSDAQ
A053270,구영테크,KOSDAQ
A053280,예스24,KOSDAQ
A053290,NE능률,KOSDAQ
A053300,한국정보인증,KOSDAQ
A053350,이니텍,KOSDAQ
A053450,세코닉스,KOSDAQ
A053580,웹케시,KOSDAQ
A053590,한국테크놀로지,KOSDAQ
A053610,프로텍,KOSDAQ
A053620,태양,KOSDAQ
A053660,현진소재,KOSDAQ
A053700,삼보모터스,KOSDAQ
A053800,안랩,KOSDAQ
A053950,경남제약,KOSDAQ
A053980,오상자이엘,KOSDAQ
A054040,한국컴퓨터,KOSDAQ
A054050,농우바이오,KOSDAQ
A054090,삼진엘앤디,KOSDAQ
A054180,메디콕스,KOSDAQ
A054210,이랜텍,KOSDAQ
A054220,비츠로시스,KOSDAQ
A054300,팬스타엔터프라이즈,KOSDAQ
A054410,케이피티유,KOSDAQ
A054450,텔레칩스,KOSDAQ
A054540,삼영엠텍,KOSDAQ
A054620,APS홀딩스,KOSDAQ
A054630,에이디칩스,KOSDAQ
A054670,대한뉴팜,KOSDAQ
A054780,키이스트,KOSDAQ
A054800,아이디스홀딩스,KOSDAQ
A054920,한컴위드,KOSDAQ
A054930,유신,KOSDAQ
A054940,엑사이엔씨,KOSDAQ
A054950,제이브이엠,KOSDAQ
A056000,COWON,KOSDAQ
A056080,유진로봇,KOSDAQ
A056090,유앤아이,KOSDAQ
A056190,에스에프에이,KOSDAQ
A056360,코위버,KOSDAQ
A056700,신화인터텍,KOSDAQ
A056730,CNT85,KOSDAQ
A057030,YBM넷,KOSDAQ
A057540,옴니시스템,KOSDAQ
A057680,티사이언티픽,KOSDAQ
A057880,피에이치씨,KOSDAQ
A058110,멕아이씨에스,KOSDAQ
A058220,아리온,KOSDAQ
A058400,KNN,KOSDAQ
A058420,제이웨이,KOSDAQ
A058450,일야,KOSDAQ
A058470,리노공업,KOSDAQ
A058530,슈펙스비앤피,KOSDAQ
A058610,에스피지,KOSDAQ
A058630,엠게임,KOSDAQ
A058820,CMG제약,KOSDAQ
A058970,엠로,KOSDAQ
A059090,미코,KOSDAQ
A059100,아이컴포넌트,KOSDAQ
A059120,아진엑스텍,KOSDAQ
A059210,메타바이오메드,KOSDAQ
A059270,해성티피씨,KOSDAQ
A060150,인선이엔티,KOSDAQ
A060230,얍엑스,KOSDAQ
A060240,룽투코리아,KOSDAQ
A060250,NHN한국사이버결제,KOSDAQ
A060260,뉴보텍,KOSDAQ
A060280,큐렉소,KOSDAQ
A060300,레드로버,KOSDAQ
A060310,3S,KOSDAQ
A060370,KT서브마린,KOSDAQ
A060380,동양에스텍,KOSDAQ
A060480,국일신동,KOSDAQ
A060540,에스에이티,KOSDAQ
A060560,홈센타홀딩스,KOSDAQ
A060570,드림어스컴퍼니,KOSDAQ
A060590,씨티씨바이오,KOSDAQ
A060720,KH바텍,KOSDAQ
A060850,영림원소프트랩,KOSDAQ
A060900,대한그린파워,KOSDAQ
A061040,알에프텍,KOSDAQ
A061250,화일약품,KOSDAQ
A061970,엘비세미콘,KOSDAQ
A062860,티엘아이,KOSDAQ
A062970,피피아이,KOSDAQ
A063080,게임빌,KOSDAQ
A063170,서울옥션,KOSDAQ
A063440,SM Life Design,KOSDAQ
A063570,한국전자금융,KOSDAQ
A063760,이엘피,KOSDAQ
A064090,에프앤리퍼블릭,KOSDAQ
A064240,홈캐스트,KOSDAQ
A064260,다날,KOSDAQ
A064290,인텍플러스,KOSDAQ
A064480,브리지텍,KOSDAQ
A064510,에코마이스터,KOSDAQ
A064520,바른전자,KOSDAQ
A064550,바이오니아,KOSDAQ
A064760,티씨케이,KOSDAQ
A064800,젬백스링크,KOSDAQ
A064820,케이프,KOSDAQ
A064850,에프앤가이드,KOSDAQ
A065060,지엔코,KOSDAQ
A065130,탑엔지니어링,KOSDAQ
A065150,엠피대산,KOSDAQ
A065170,넥스트BT,KOSDAQ
A065350,신성델타테크,KOSDAQ
A065370,위세아이텍,KOSDAQ
A065420,에스아이리소스,KOSDAQ
A065440,이루온,KOSDAQ
A065450,빅텍,KOSDAQ
A065500,오리엔트정공,KOSDAQ
A065510,휴비츠,KOSDAQ
A065530,와이어블,KOSDAQ
A065560,녹원씨엔아이,KOSDAQ
A065570,삼영이엔씨,KOSDAQ
A065650,메디프론,KOSDAQ
A065660,안트로젠,KOSDAQ
A065680,우주일렉트로,KOSDAQ
A065690,파커스,KOSDAQ
A065710,서호전기,KOSDAQ
A065770,CS,KOSDAQ
A065950,웰크론,KOSDAQ
A066110,한프,KOSDAQ
A066130,하츠,KOSDAQ
A066310,큐에스아이,KOSDAQ
A066360,체리부로,KOSDAQ
A066410,버킷스튜디오,KOSDAQ
A066430,와이오엠,KOSDAQ
A066590,우수AMS,KOSDAQ
A066620,국보디자인,KOSDAQ
A066670,디스플레이텍,KOSDAQ
A066700,테라젠이텍스,KOSDAQ
A066790,씨씨에스,KOSDAQ
A066900,디에이피,KOSDAQ
A066910,손오공,KOSDAQ
A066970,엘앤에프,KOSDAQ
A066980,이엔코퍼레이션,KOSDAQ
A067000,조이시티,KOSDAQ
A067010,이씨에스,KOSDAQ
A067080,대화제약,KOSDAQ
A067160,아프리카TV,KOSDAQ
A067170,오텍,KOSDAQ
A067280,멀티캠퍼스,KOSDAQ
A067290,JW신약,KOSDAQ
A067310,하나마이크론,KOSDAQ
A067390,아스트,KOSDAQ
A067570,엔브이에이치코리아,KOSDAQ
A067630,에이치엘비생명과학,KOSDAQ
A067730,로지시스,KOSDAQ
A067770,세진티에스,KOSDAQ
A067900,와이엔텍,KOSDAQ
A067920,이글루시큐리티,KOSDAQ
A067990,도이치모터스,KOSDAQ
A068050,팬엔터테인먼트,KOSDAQ
A068240,다원시스,KOSDAQ
A068330,일신바이오,KOSDAQ
A068760,셀트리온제약,KOSDAQ
A068790,DMS,KOSDAQ
A068930,디지털대성,KOSDAQ
A068940,아이씨케이,KOSDAQ
A069080,웹젠,KOSDAQ
A069110,코스온,KOSDAQ
A069140,누리플랜,KOSDAQ
A069330,유아이디,KOSDAQ
A069410,엔텔스,KOSDAQ
A069510,에스텍,KOSDAQ
A069540,라이트론,KOSDAQ
A069920,아이에스이커머스,KOSDAQ
A070300,엑스큐어,KOSDAQ
A070590,한솔인티큐브,KOSDAQ
A071200,인피니트헬스케어,KOSDAQ
A071280,로체시스템즈,KOSDAQ
A071460,위니아딤채,KOSDAQ
A071670,에이테크솔루션,KOSDAQ
A071850,캐스텍코리아,KOSDAQ
A072020,중앙백신,KOSDAQ
A072470,우리산업홀딩스,KOSDAQ
A072520,제넨바이오,KOSDAQ
A072770,율호,KOSDAQ
A072870,메가스터디,KOSDAQ
A072950,빛샘전자,KOSDAQ
A072990,에이치시티,KOSDAQ
A073010,케이에스피,KOSDAQ
A073110,엘엠에스,KOSDAQ
A073190,듀오백,KOSDAQ
A073490,이노와이어리스,KOSDAQ
A073540,에프알텍,KOSDAQ
A073560,우리손에프앤지,KOSDAQ
A073570,WI,KOSDAQ
A073640,테라사이언스,KOSDAQ
A074430,아미노로직스,KOSDAQ
A074600,원익QnC,KOSDAQ
A075130,플랜티넷,KOSDAQ
A075970,동국알앤에스,KOSDAQ
A076080,웰크론한텍,KOSDAQ
A076610,해성옵틱스,KOSDAQ
A077360,덕산하이메탈,KOSDAQ
A078020,이베스트투자증권,KOSDAQ
A078070,유비쿼스홀딩스,KOSDAQ
A078130,국일제지,KOSDAQ
A078140,대봉엘에스,KOSDAQ
A078150,HB테크놀러지,KOSDAQ
A078160,메디포스트,KOSDAQ
A078340,컴투스,KOSDAQ
A078350,한양디지텍,KOSDAQ
A078590,OQP,KOSDAQ
A078600,대주전자재료,KOSDAQ
A078650,지나인제약,KOSDAQ
A078860,아이오케이,KOSDAQ
A078890,가온미디어,KOSDAQ
A078940,코드네이처,KOSDAQ
A079000,와토스코리아,KOSDAQ
A079170,한창산업,KOSDAQ
A079190,EMW,KOSDAQ
A079370,제우스,KOSDAQ
A079650,서산,KOSDAQ
A079810,디이엔티,KOSDAQ
A079940,가비아,KOSDAQ
A079950,인베니아,KOSDAQ
A079960,동양이엔피,KOSDAQ
A079970,투비소프트,KOSDAQ
A080000,에스엔유,KOSDAQ
A080010,이상네트웍스,KOSDAQ
A080160,모두투어,KOSDAQ
A080220,제주반도체,KOSDAQ
A080420,모다이노칩,KOSDAQ
A080470,성창오토텍,KOSDAQ
A080520,오디텍,KOSDAQ
A080530,코디,KOSDAQ
A080580,오킨스전자,KOSDAQ
A080720,한국유니온제약,KOSDAQ
A081150,티플랙스,KOSDAQ
A081580,성우전자,KOSDAQ
A082210,옵트론텍,KOSDAQ
A082270,젬백스,KOSDAQ
A082660,코스나인,KOSDAQ
A082800,비보존 헬스케어,KOSDAQ
A082850,우리바이오,KOSDAQ
A082920,비츠로셀,KOSDAQ
A083310,엘오티베큠,KOSDAQ
A083450,GST,KOSDAQ
A083470,이엠앤아이,KOSDAQ
A083500,에프엔에스테크,KOSDAQ
A083550,케이엠,KOSDAQ
A083640,인콘,KOSDAQ
A083650,비에이치아이,KOSDAQ
A083660,CSA 코스믹,KOSDAQ
A083790,크리스탈지노믹스,KOSDAQ
A083930,아바코,KOSDAQ
A084110,휴온스글로벌,KOSDAQ
A084180,수성이노베이션,KOSDAQ
A084370,유진테크,KOSDAQ
A084650,랩지노믹스,KOSDAQ
A084730,팅크웨어,KOSDAQ
A084850,아이티엠반도체,KOSDAQ
A084990,헬릭스미스,KOSDAQ
A085370,루트로닉,KOSDAQ
A08537M,루트로닉3우C,KOSDAQ
A085660,차바이오텍,KOSDAQ
A085670,뉴프렉스,KOSDAQ
A085810,알티캐스트,KOSDAQ
A085910,네오티스,KOSDAQ
A086040,바이오톡스텍,KOSDAQ
A086060,진바이오텍,KOSDAQ
A086390,유니테스트,KOSDAQ
A086450,동국제약,KOSDAQ
A086520,에코프로,KOSDAQ
A086670,비엠티,KOSDAQ
A086710,선진뷰티사이언스,KOSDAQ
A086820,바이오솔루션,KOSDAQ
A086890,이수앱지스,KOSDAQ
A086900,메디톡스,KOSDAQ
A086960,한컴MDS,KOSDAQ
A086980,쇼박스,KOSDAQ
A087010,펩트론,KOSDAQ
A087260,모바일어플라이언스,KOSDAQ
A087600,픽셀플러스,KOSDAQ
A087730,이엠네트웍스,KOSDAQ
A088130,동아엘텍,KOSDAQ
A088290,이원컴포텍,KOSDAQ
A088390,이녹스,KOSDAQ
A088800,에이스테크,KOSDAQ
A088910,동우팜투테이블,KOSDAQ
A089010,켐트로닉스,KOSDAQ
A089030,테크윙,KOSDAQ
A089140,넥스턴바이오,KOSDAQ
A089150,케이씨티,KOSDAQ
A089230,THE E&M,KOSDAQ
A089530,에이티세미콘,KOSDAQ
A089600,나스미디어,KOSDAQ
A089790,제이티,KOSDAQ
A089850,유비벨록스,KOSDAQ
A089890,코세스,KOSDAQ
A089970,에이피티씨,KOSDAQ
A089980,상아프론테크,KOSDAQ
A090150,광진윈텍,KOSDAQ
A090360,로보스타,KOSDAQ
A090410,덕신하우징,KOSDAQ
A090460,비에이치,KOSDAQ
A090470,제이스텍,KOSDAQ
A090710,휴림로봇,KOSDAQ
A090740,연이비앤티,KOSDAQ
A090850,현대이지웰,KOSDAQ
A091120,이엠텍,KOSDAQ
A091340,S&K폴리텍,KOSDAQ
A091440,텔레필드,KOSDAQ
A091580,상신이디피,KOSDAQ
A091590,남화토건,KOSDAQ
A091700,파트론,KOSDAQ
A091970,나노캠텍,KOSDAQ
A091990,셀트리온헬스케어,KOSDAQ
A092040,아미코젠,KOSDAQ
A092070,디엔에프,KOSDAQ
A092130,이크레더블,KOSDAQ
A092190,서울바이오시스,KOSDAQ
A092300,현우산업,KOSDAQ
A092460,한라IMS,KOSDAQ
A092600,앤씨앤,KOSDAQ
A092730,네오팜,KOSDAQ
A092870,엑시콘,KOSDAQ
A093190,빅솔론,KOSDAQ
A093320,케이아이엔엑스,KOSDAQ
A093380,풍강,KOSDAQ
A093520,매커스,KOSDAQ
A093640,다믈멀티미디어,KOSDAQ
A093920,서원인텍,KOSDAQ
A094170,동운아나텍,KOSDAQ
A094360,칩스앤미디어,KOSDAQ
A094480,갤럭시아머니트리,KOSDAQ
A094820,일진파워,KOSDAQ
A094840,슈프리마에이치큐,KOSDAQ
A094850,참좋은여행,KOSDAQ
A094860,네오리진,KOSDAQ
A094940,푸른기술,KOSDAQ
A094970,제이엠티,KOSDAQ
A095190,이엠코리아,KOSDAQ
A095270,웨이브일렉트로,KOSDAQ
A095340,ISC,KOSDAQ
A095500,미래나노텍,KOSDAQ
A095610,테스,KOSDAQ
A095660,네오위즈,KOSDAQ
A095700,제넥신,KOSDAQ
A095910,에스에너지,KOSDAQ
A096040,이트론,KOSDAQ
A096240,청담러닝,KOSDAQ
A096350,대창솔루션,KOSDAQ
A096530,씨젠,KOSDAQ
A096610,알에프세미,KOSDAQ
A096630,에스코넥,KOSDAQ
A096640,멜파스,KOSDAQ
A096690,에이루트,KOSDAQ
A096870,엘디티,KOSDAQ
A097780,에스맥,KOSDAQ
A097800,윈팩,KOSDAQ
A097870,효성오앤비,KOSDAQ
A098120,마이크로컨텍솔,KOSDAQ
A098460,고영,KOSDAQ
A098660,에스티오,KOSDAQ
A099190,아이센스,KOSDAQ
A099220,SDN,KOSDAQ
A099320,쎄트렉아이,KOSDAQ
A099390,브레인즈컴퍼니,KOSDAQ
A099410,동방선기,KOSDAQ
A099430,바이오플러스,KOSDAQ
A099440,스맥,KOSDAQ
A099520,ITX-AI,KOSDAQ
A099750,이지케어텍,KOSDAQ
A100030,모바일리더,KOSDAQ
A100090,삼강엠앤티,KOSDAQ
A100120,뷰웍스,KOSDAQ
A100130,동국S&C,KOSDAQ
A100590,머큐리,KOSDAQ
A100660,서암기계공업,KOSDAQ
A100700,세운메디칼,KOSDAQ
A100790,미래에셋벤처투자,KOSDAQ
A101000,상상인인더스트리,KOSDAQ
A101160,월덱스,KOSDAQ
A101170,우림기계,KOSDAQ
A101240,씨큐브,KOSDAQ
A101330,모베이스,KOSDAQ
A101360,이엔드디,KOSDAQ
A101390,아이엠,KOSDAQ
A101400,엔시트론,KOSDAQ
A101490,에스앤에스텍,KOSDAQ
A101670,코리아에스이,KOSDAQ
A101680,한국정밀기계,KOSDAQ
A101730,위메이드맥스,KOSDAQ
A101930,인화정공,KOSDAQ
A102120,어보브반도체,KOSDAQ
A102710,이엔에프테크놀로지,KOSDAQ
A102940,코오롱생명과학,KOSDAQ
A103230,에스앤더블류,KOSDAQ
A103840,우양,KOSDAQ
A104040,대성파인텍,KOSDAQ
A104200,NHN벅스,KOSDAQ
A104460,디와이피엔에프,KOSDAQ
A104480,티케이케미칼,KOSDAQ
A104540,코렌텍,KOSDAQ
A104620,노랑풍선,KOSDAQ
A104830,원익머트리얼즈,KOSDAQ
A105330,케이엔더블유,KOSDAQ
A105550,트루윈,KOSDAQ
A105740,디케이락,KOSDAQ
A106080,하이소닉,KOSDAQ
A106190,하이텍팜,KOSDAQ
A106240,파인테크닉스,KOSDAQ
A106520,디지탈옵틱,KOSDAQ
A108230,톱텍,KOSDAQ
A108320,LX세미콘,KOSDAQ
A108380,대양전기공업,KOSDAQ
A108490,로보티즈,KOSDAQ
A108860,셀바스AI,KOSDAQ
A109080,옵티시스,KOSDAQ
A109610,에스와이,KOSDAQ
A109740,디에스케이,KOSDAQ
A109820,진매트릭스,KOSDAQ
A109860,동일금속,KOSDAQ
A109960,에이프로젠 H&G,KOSDAQ
A110020,전진바이오팜,KOSDAQ
A110790,크리스에프앤씨,KOSDAQ
A110990,디아이티,KOSDAQ
A111710,남화산업,KOSDAQ
A111870,KH 일렉트론,KOSDAQ
A112040,위메이드,KOSDAQ
A113810,디젠스,KOSDAQ
A114120,크루셜텍,KOSDAQ
A114190,강원,KOSDAQ
A114450,KPX생명과학,KOSDAQ
A114570,지스마트글로벌,KOSDAQ
A114630,폴라리스우노,KOSDAQ
A114810,아이원스,KOSDAQ
A115160,휴맥스,KOSDAQ
A115180,큐리언트,KOSDAQ
A115310,인포바인,KOSDAQ
A115440,우리넷,KOSDAQ
A115450,지트리비앤티,KOSDAQ
A115480,씨유메디칼,KOSDAQ
A115500,케이씨에스,KOSDAQ
A115530,씨엔플러스,KOSDAQ
A115570,스타플렉스,KOSDAQ
A115610,이미지스,KOSDAQ
A115960,연우,KOSDAQ
A117670,알파홀딩스,KOSDAQ
A117730,티로보틱스,KOSDAQ
A118990,모트렉스,KOSDAQ
A119500,포메탈,KOSDAQ
A119610,인터로조,KOSDAQ
A119830,아이텍,KOSDAQ
A119850,지엔씨에너지,KOSDAQ
A119860,다나와,KOSDAQ
A120240,대정화금,KOSDAQ
A121440,골프존뉴딘홀딩스,KOSDAQ
A121600,나노신소재,KOSDAQ
A121800,비덴트,KOSDAQ
A121850,코이즈,KOSDAQ
A121890,에스디시스템,KOSDAQ
A122310,제노레이,KOSDAQ
A122350,삼기,KOSDAQ
A122450,KMH,KOSDAQ
A122640,예스티,KOSDAQ
A122690,서진오토모티브,KOSDAQ
A122870,와이지엔터테인먼트,KOSDAQ
A122990,와이솔,KOSDAQ
A123010,폴라리스웍스,KOSDAQ
A123040,엠에스오토텍,KOSDAQ
A123330,제닉,KOSDAQ
A123410,코리아에프티,KOSDAQ
A123420,선데이토즈,KOSDAQ
A123570,이엠넷,KOSDAQ
A123750,알톤스포츠,KOSDAQ
A123840,한일진공,KOSDAQ
A123860,아나패스,KOSDAQ
A124500,아이티센,KOSDAQ
A124560,태웅로직스,KOSDAQ
A125210,아모그린텍,KOSDAQ
A126340,비나텍,KOSDAQ
A126600,코프라,KOSDAQ
A126640,화신정공,KOSDAQ
A126700,하이비젼시스템,KOSDAQ
A126870,뉴로스,KOSDAQ
A126880,제이엔케이히터,KOSDAQ
A127120,디엔에이링크,KOSDAQ
A127160,매직마이크로,KOSDAQ
A127710,아시아경제,KOSDAQ
A128540,에코캡,KOSDAQ
A128660,피제이메탈,KOSDAQ
A129890,앱코,KOSDAQ
A130500,GH신소재,KOSDAQ
A130580,나이스디앤비,KOSDAQ
A130740,티피씨글로벌,KOSDAQ
A131030,디에이치피코리아,KOSDAQ
A131090,시큐브,KOSDAQ
A131100,스카이이앤엠,KOSDAQ
A131180,딜리,KOSDAQ
A131220,대한과학,KOSDAQ
A131290,티에스이,KOSDAQ
A131370,알서포트,KOSDAQ
A131390,원익피앤이,KOSDAQ
A131400,이브이첨단소재,KOSDAQ
A131760,파인텍,KOSDAQ
A131970,테스나,KOSDAQ
A133750,메가엠디,KOSDAQ
A134060,이퓨쳐,KOSDAQ
A134580,디엠티,KOSDAQ
A136480,하림,KOSDAQ
A136510,쎄미시스코,KOSDAQ
A136540,윈스,KOSDAQ
A137400,피엔티,KOSDAQ
A137940,넥스트아이,KOSDAQ
A137950,제이씨케미칼,KOSDAQ
A138070,신진에스엠,KOSDAQ
A138080,오이솔루션,KOSDAQ
A138360,협진,KOSDAQ
A138580,비즈니스온,KOSDAQ
A138610,나이벡,KOSDAQ
A138690,엘아이에스,KOSDAQ
A139050,시티랩스,KOSDAQ
A139670,키네마스터,KOSDAQ
A140070,서플러스글로벌,KOSDAQ
A140410,메지온,KOSDAQ
A140520,대창스틸,KOSDAQ
A140670,알에스오토메이션,KOSDAQ
A140860,파크시스템스,KOSDAQ
A141000,비아트론,KOSDAQ
A141020,포티스,KOSDAQ
A141080,레고켐바이오,KOSDAQ
A142210,유니트론텍,KOSDAQ
A142280,녹십자엠에스,KOSDAQ
A142760,바이오리더스,KOSDAQ
A143160,아이디스,KOSDAQ
A143240,사람인에이치알,KOSDAQ
A143540,영우디에스피,KOSDAQ
A144510,녹십자랩셀,KOSDAQ
A144960,뉴파워프라즈마,KOSDAQ
A145020,휴젤,KOSDAQ
A147760,마이크로프랜드,KOSDAQ
A147830,제룡산업,KOSDAQ
A148140,비디아이,KOSDAQ
A148150,세경하이테크,KOSDAQ
A148250,알엔투테크놀로지,KOSDAQ
A149950,아바텍,KOSDAQ
A149980,하이로닉,KOSDAQ
A150840,인트로메딕,KOSDAQ
A150900,파수,KOSDAQ
A151860,KG ETS,KOSDAQ
A151910,나노스,KOSDAQ
A153460,네이블,KOSDAQ
A153490,우리이앤엘,KOSDAQ
A153710,옵티팜,KOSDAQ
A154030,아시아종묘,KOSDAQ
A154040,솔루에타,KOSDAQ
A155650,와이엠씨,KOSDAQ
A156100,엘앤케이바이오,KOSDAQ
A158310,참존글로벌,KOSDAQ
A158430,아톤,KOSDAQ
A159580,제로투세븐,KOSDAQ
A159910,스킨앤스킨,KOSDAQ
A160550,NEW,KOSDAQ
A160600,이큐셀,KOSDAQ
A160980,싸이맥스,KOSDAQ
A161570,THE MIDONG,KOSDAQ
A161580,필옵틱스,KOSDAQ
A163730,핑거,KOSDAQ
A164060,이루다,KOSDAQ
A166090,하나머티리얼즈,KOSDAQ
A166480,코아스템,KOSDAQ
A168330,내츄럴엔도텍,KOSDAQ
A169330,엠브레인,KOSDAQ
A170030,현대공업,KOSDAQ
A170790,파이오링크,KOSDAQ
A170920,엘티씨,KOSDAQ
A171010,램테크놀러지,KOSDAQ
A171090,선익시스템,KOSDAQ
A171120,라이온켐텍,KOSDAQ
A173130,오파스넷,KOSDAQ
A173940,에프엔씨엔터,KOSDAQ
A174880,장원테크,KOSDAQ
A174900,앱클론,KOSDAQ
A175140,인포마크,KOSDAQ
A175250,아이큐어,KOSDAQ
A176440,에이치엔티,KOSDAQ
A177350,베셀,KOSDAQ
A177830,파버나인,KOSDAQ
A178320,서진시스템,KOSDAQ
A178780,유테크,KOSDAQ
A179290,엠아이텍,KOSDAQ
A179900,유티아이,KOSDAQ
A180400,캔서롭,KOSDAQ
A181340,이즈미디어,KOSDAQ
A182360,큐브엔터,KOSDAQ
A182400,엔케이맥스,KOSDAQ
A182690,테라셈,KOSDAQ
A183300,코미코,KOSDAQ
A183490,엔지켐생명과학,KOSDAQ
A184230,SGA솔루션즈,KOSDAQ
A185490,아이진,KOSDAQ
A186230,그린플러스,KOSDAQ
A187220,디티앤씨,KOSDAQ
A187270,신화콘텍,KOSDAQ
A187420,제노포커스,KOSDAQ
A187660,에이디엠코리아,KOSDAQ
A187790,나노,KOSDAQ
A187870,디바이스이엔지,KOSDAQ
A189300,인텔리안테크,KOSDAQ
A189330,씨이랩,KOSDAQ
A189690,포시에스,KOSDAQ
A189860,서전기전,KOSDAQ
A189980,흥국에프엔비,KOSDAQ
A190510,나무가,KOSDAQ
A190650,코리아에셋투자증권,KOSDAQ
A191410,육일씨엔에쓰,KOSDAQ
A191420,테고사이언스,KOSDAQ
A192250,케이사인,KOSDAQ
A192390,윈하이텍,KOSDAQ
A192410,THQ,KOSDAQ
A192440,슈피겐코리아,KOSDAQ
A193250,와이제이엠게임즈,KOSDAQ
A194480,데브시스터즈,KOSDAQ
A194700,노바렉스,KOSDAQ
A195500,마니커에프앤지,KOSDAQ
A195940,HK이노엔,KOSDAQ
A195990,에이비프로바이오,KOSDAQ
A196170,알테오젠,KOSDAQ
A196300,애니젠,KOSDAQ
A196450,코아시아옵틱스,KOSDAQ
A196490,디에이테크놀로지,KOSDAQ
A196700,웹스,KOSDAQ
A197140,디지캡,KOSDAQ
A198080,엔피디,KOSDAQ
A198440,고려시멘트,KOSDAQ
A199820,제일전기공업,KOSDAQ
A200130,콜마비앤에이치,KOSDAQ
A200230,텔콘RF제약,KOSDAQ
A200470,에이팩트,KOSDAQ
A200670,휴메딕스,KOSDAQ
A200710,에이디테크놀로지,KOSDAQ
A200780,비씨월드제약,KOSDAQ
A201490,미투온,KOSDAQ
A203400,에이비온,KOSDAQ
A203450,유니온커뮤니티,KOSDAQ
A203650,드림시큐리티,KOSDAQ
A203690,프로스테믹스,KOSDAQ
A204020,그리티,KOSDAQ
A204270,제이앤티씨,KOSDAQ
A204620,글로벌텍스프리,KOSDAQ
A204630,스튜디오산타클로스,KOSDAQ
A204840,지엘팜텍,KOSDAQ
A205100,엑셈,KOSDAQ
A205470,휴마시스,KOSDAQ
A205500,액션스퀘어,KOSDAQ
A206400,베노홀딩스,KOSDAQ
A206560,덱스터,KOSDAQ
A206640,바디텍메드,KOSDAQ
A206650,유바이오로직스,KOSDAQ
A207760,미스터블루,KOSDAQ
A208140,정다운,KOSDAQ
A208340,파멥신,KOSDAQ
A208350,지란지교시큐리티,KOSDAQ
A208370,셀바스헬스케어,KOSDAQ
A208640,썸에이지,KOSDAQ
A208710,바이오로그디바이스,KOSDAQ
A208860,엔지스테크널러지,KOSDAQ
A211270,AP위성,KOSDAQ
A212560,네오오토,KOSDAQ
A213090,미래테크놀로지,KOSDAQ
A213420,덕산네오룩스,KOSDAQ
A214150,클래시스,KOSDAQ
A214180,민앤지,KOSDAQ
A214260,라파스,KOSDAQ
A214270,퓨쳐스트림네트웍스,KOSDAQ
A214310,에스엘바이오닉스,KOSDAQ
A214370,케어젠,KOSDAQ
A214430,아이쓰리시스템,KOSDAQ
A214450,파마리서치,KOSDAQ
A214610,미코바이오메드,KOSDAQ
A214680,디알텍,KOSDAQ
A214870,뉴지랩파마,KOSDAQ
A215000,골프존,KOSDAQ
A215090,휴센텍,KOSDAQ
A215100,로보로보,KOSDAQ
A215200,메가스터디교육,KOSDAQ
A215360,우리산업,KOSDAQ
A215380,우정바이오,KOSDAQ
A215480,토박스코리아,KOSDAQ
A215600,신라젠,KOSDAQ
A215790,이노인스트루먼트,KOSDAQ
A216050,인크로스,KOSDAQ
A216080,제테마,KOSDAQ
A217190,제너셈,KOSDAQ
A217270,넵튠,KOSDAQ
A217330,싸이토젠,KOSDAQ
A217480,에스디생명공학,KOSDAQ
A217500,러셀,KOSDAQ
A217600,켐온,KOSDAQ
A217620,디딤,KOSDAQ
A217730,강스템바이오텍,KOSDAQ
A217820,엔에스,KOSDAQ
A218150,미래생명자원,KOSDAQ
A218410,RFHIC,KOSDAQ
A219130,타이거일렉,KOSDAQ
A219420,링크제니시스,KOSDAQ
A219550,자안코스메틱,KOSDAQ
A219750,지티지웰니스,KOSDAQ
A220100,퓨쳐켐,KOSDAQ
A220180,핸디소프트,KOSDAQ
A220260,켐트로스,KOSDAQ
A220630,맘스터치,KOSDAQ
A221610,자안바이오,KOSDAQ
A221840,하이즈항공,KOSDAQ
A221980,케이디켐,KOSDAQ
A222040,코스맥스엔비티,KOSDAQ
A222080,씨아이에스,KOSDAQ
A222110,팬젠,KOSDAQ
A222420,쎄노텍,KOSDAQ
A222800,심텍,KOSDAQ
A222810,마이더스AI,KOSDAQ
A222980,한국맥널티,KOSDAQ
A223250,드림씨아이에스,KOSDAQ
A223310,경남제약헬스케어,KOSDAQ
A224060,코디엠,KOSDAQ
A224110,에이텍티앤,KOSDAQ
A225190,삼양옵틱스,KOSDAQ
A225220,제놀루션,KOSDAQ
A225330,씨엠에스에듀,KOSDAQ
A225430,케이엠제약,KOSDAQ
A225530,보광산업,KOSDAQ
A225570,넷게임즈,KOSDAQ
A225590,패션플랫폼,KOSDAQ
A226330,신테카바이오,KOSDAQ
A226340,본느,KOSDAQ
A226360,KH E&T,KOSDAQ
A226400,오스테오닉,KOSDAQ
A226440,한송네오텍,KOSDAQ
A226950,올릭스,KOSDAQ
A227100,에이치앤비디자인,KOSDAQ
A227610,아우딘퓨쳐스,KOSDAQ
A227950,엔투텍,KOSDAQ
A228340,동양파일,KOSDAQ
A228670,레이,KOSDAQ
A228760,지노믹트리,KOSDAQ
A228850,레이언스,KOSDAQ
A229000,젠큐릭스,KOSDAQ
